Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,-8.555572684,-9.311081142,-12.48838218,14.01564768,21.92448612,11.29065118,-0.996556103,3.788281521,7.429182255,1.419367563,1.227077378,1.362687466,-11.31846611,7.011982276,4.082760273,-4.555804285,-26.55752645,..
United States,USA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
United States,USA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,93.12218431,..,..,..,94.95322965,..,..,97.02309833,..
United States,USA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,99.43481,..,..,..,95.55776,..,..,..,..,..,..,..,..
United States,USA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.337506908,0.34652182,3.814059678,1.548306421,1.481258551,1.918247323,3.828147218,2.742996396,3.759156407,0.335460302,-2.657780781,2.699690654,2.897556049,2.286613343,-3.431886918,5.248660278,..,..,..,..
United States,USA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,6.539296367,6.657572702,8.705900328,7.602507528,6.473190026,5.559213923,5.678253113,5.408761056,6.780091513,4.778532008,1.760177577,6.984383191,6.847128046,6.885279405,5.758765287,4.37046039,..,..,..,..
United States,USA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.172670007,1.15775001,0.813030005,..,..,..
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,61.513,61.656,47.501,44.958,42.602,40.987,40.173,39.473,40.349,40.808,40.059,18.491,17.164,16.202,14.719,13.724,13.628,13.145,..,..
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.61533624,46.61533624,45.23058486,45.2900702,45.08487304,45.08036743,45.07586183,45.07135622,45.06685062,45.06234501,45.35495512,46.70639834,46.58171455,46.45703076,46.33234697,46.20766319,46.0829794,46.0829794,..,..
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,4269480,4269480,4143990,4149440,4130640,4130227.2,4129814.4,4129401.6,4128988.8,4128576,4148808.236,4272430.423,4261025.073,4249619.723,4238214.373,4226809.024,4215403.674,4215403.674,..,..
United States,USA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,10.3,10.81,10.77,10.66,10.79,10.62,10.69,10.62,10.9,10.82,11.2,13.21,13.04,13.14,14.3,13.64,13.72,14.02,..,..
United States,USA,"Air transport, passengers carried",IS.AIR.PSGR,464574016,452015904,665327414,622187846,598410415,588997110,678110608,720547738,725530965,744302310,701779551,849403000,889024000,926737000,369501000,666153000,852828000,941557000,..,..
United States,USA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.705504499,1.646721977,0.988718987,0.958549854,0.982967953,0.986717154,0.974089574,1.009661745,0.964789399,0.993045704,0.973003051,0.820665475,0.826217611,0.821688241,0.837510585,..,..,..,..,..
United States,USA,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,386303,395849,395358,350860,263675,169706,124194,83855,69188,642719,718992,847608,997996,1303181,1798792,2601467,3184162,..
United States,USA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,..,..,..
United States,USA,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,..,1.126824157,0.91316153,0.85525196,1.065369146,0.813464699,0.716073627,0.846592386,..,..
United States,USA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,233,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.98,99.96,99.96,99.96,0,..,..,..
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.7,16.2,14.4,14.1,14,14.1,14,14,14.3,14.3,14,11.8,11.6,11.4,10.9,11,11,10.7,..,..
United States,USA,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,-0.894392947,18.9653463,17.93934177,14.91135822,16.23964602,17.9866509,18.15076106,16.18114418,17.8404575,14.15964716,-0.484504817,2.704282044,-0.314862516,-10.36854516,-4.599587242,-3.367787852,-7.330763479,-7.051901017,..
United States,USA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,6.283019025,..,..,..,..,..,..,..,..,..,..,5.302059801,..,..,..,..,..,..
United States,USA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,..,..,0.565190017,..,..,..,0.424380004,0.574209988,0.916570008,2.005079985,4.095119953,3.982209921,..,..,..
United States,USA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,32.57664998,33.16768063,33.77394781,34.5877683,34.98852418,31.2877252,30.95954252,30.52571593,29.55468561,28.24514881,27.19721132,26.63325113,..,..
United States,USA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.7,..
United States,USA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,10.15697624,10.29743959,10.42245382,10.57986539,10.71365324,10.66252868,10.8492216,10.92778702,10.97614596,12.75983864,12.84000015,13.04478344,13.77000046,13.63262541,13.32999992,14.11269927,14.18592255,..
United States,USA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,11713.3317,12134.17213,13671.05202,13046.61415,13296.1823,13307.49201,13388.58971,13704.57705,13583.26696,13657.45283,13663.42797,12604.16256,13054.40454,12678.25405,12393.43826,12556.09158,12968.16281,12551.22563,..,..
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.254732068,9.660905122,10.69277691,9.703447499,9.131381514,9.035658683,9.628750081,9.982054732,10.64138647,11.46379016,12.42584736,12.26173812,12.36098922,11.87687122,10.21410553,10.96041677,11.78440463,11.18441264,11.10745669,..
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,33.02230821,33.03416545,33.13017359,33.18675561,33.24333764,33.29991967,33.35650169,33.41308372,33.46966575,33.52624777,33.6360635,33.86692641,33.86692641,33.86692641,33.86692641,33.86692641,33.86692641,33.86692641,..,..
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.885965582,-0.108312882,4.077585757,0.955538348,1.700447326,2.795605963,3.847771696,3.483549936,2.784539637,2.003858298,0.11358725,2.457622299,2.966505069,2.583825334,-2.16302914,6.055052932,2.51237532,2.887556007,2.793001277,..
United Arab Emirates,ARE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
United Arab Emirates,ARE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,88.2103911,..,..,..,85.74219301,..,..,..,..
United Arab Emirates,ARE,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.9068,97.42814,..,..,..,..,..,..,..,93.69753,..,98.74312,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,-0.991507227,5.731843043,9.544815404,6.99369627,16.61557269,7.331034389,6.657600997,5.09178154,2.919761818,0.509530661,-15.71579479,..,..,..,..,..
United Arab Emirates,ARE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.943080008,0.24360036,0.127898507,1.864402504,0.024669999,0.003424577,0.01117,..
United Arab Emirates,ARE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.026,43.395,24.91,24.588,24.745,25.441,25.461,27.083,25.138,19.697,13.084,4.547,3.74,3.292,3.032,2.563,2.879,3.103,..,..
United Arab Emirates,ARE,Agricultural land (% of land area),AG.LND.AGRI.ZS,4.012954097,4.364967615,7.702055759,7.913263869,7.969586032,7.800619544,7.800619544,7.842861166,7.583779217,7.499295973,7.597859758,5.404111518,5.375246409,5.497043086,5.488594762,5.513397634,5.513397634,5.515399887,..,..
United Arab Emirates,ARE,Agricultural land (sq. km),AG.LND.AGRI.K2,2850,3100,5470,5620,5660,5540,5540,5570,5386,5326,5396,3838,3817.5,3904,3898,3915.615,3915.615,3917.037,..,..
United Arab Emirates,ARE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0.43,1.25,3.86,7.24,..,..,..
United Arab Emirates,ARE,"Air transport, passengers carried",IS.AIR.PSGR,1685900,2041800,6893085,7675845,9667005,11609840,14314326,..,..,..,..,95306195,95758342,93995208.09,26116897,28422616,68465859,91062293,..,..
United Arab Emirates,ARE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,6.640507093,6.191851711,3.202936608,2.96020542,1.724742702,1.9525624,1.806334236,1.727252591,1.592403424,1.412780735,1.26303558,1.041945759,1.022973883,1.00694778,1.01969616,..,..,..,..,..
United Arab Emirates,ARE,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,329,355,272,61,52,77,31,66,67,1882,6500,7266,7229,7203,7110,7044,6257,..
United Arab Emirates,ARE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,..,..,..
United Arab Emirates,ARE,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,..,4.997042321,5.256507978,6.026868852,7.571460323,7.286944377,6.553172671,5.308268862,..,..
United Arab Emirates,ARE,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..
United Arab Emirates,ARE,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,..,..,..,99.96,..,99.96,99.96,99.98,99.98,100,100,99.98,99.98,99.98,..,..,..,..
United Arab Emirates,ARE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.564,23.396,16.314,15.978,15.779,15.647,15.115,14.343,12.292,11.127,9.999,10.661,10.248,10.094,10.465,9.279,9.295,9.774,..,..
United Arab Emirates,ARE,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,565.8916906,569.0193237,524.1601136,500.8966822,581.1356216,625.1876006,683.5769771,..,..
United Arab Emirates,ARE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,13.77206984,55.49416745,77.99889607,81.97006026,91.28878701,102.1876472,115.2688811,123.5938939,141.0790752,188.7305845,259.3449188,229.2199003,247.7900281,243.9663477,250.5526688,243.1046485,238.731815,252.5531047,..
United Arab Emirates,ARE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,10.3152843,..,..,..,..,..,..,..,..,..,..,7.091691271,..,..,..,..,..,..
United Arab Emirates,ARE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,..,..,..,1.109539986,1.318220019,2.964740038,7.633550167,..,..,..,0.913132442,0.210391466,0.12009965,0.295246592,0.003409841,0.176064096,0.003869892,..
United Arab Emirates,ARE,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,15.4178182,14.39104952,13.84709875,12.90786101,12.55179293,11.77413701,11.3028919,10.10638433,8.506676919,8.128876159,7.896998154,7.708756726,..,..
United Arab Emirates,ARE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.7,..
United Arab Emirates,ARE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,8.880000114,10.52000046,11.18999958,..,10.31000042,11.17000008,12.39999962,13.18000031,..
United Arab Emirates,ARE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8188.197364,7868.930234,10724.54434,10875.25748,11107.38759,11063.44084,11101.00843,12205.05103,12502.64519,13134.36339,11974.77765,13672.11577,13702.80273,13914.14266,13855.06579,14828.6941,14687.97398,..,..,..
United Arab Emirates,ARE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,49.15922533,49.50334738,55.92319922,63.56772981,67.58531139,68.62779767,72.3840975,78.8678887,94.73739636,90.84295813,93.30230912,98.07246754,100.6425743,102.051989,106.846139,..,..
United Arab Emirates,ARE,Forest area (% of land area),AG.LND.FRST.ZS,3.44973247,3.540453393,4.356941707,4.368023092,4.379104478,4.390185863,4.401267249,4.412348634,4.42343002,4.434511405,4.445592791,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,..,..
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,18.32798553,0.860081948,10.85270422,1.399085037,2.433456811,8.800540814,9.566436638,4.855141196,9.837319769,3.184390173,3.191836273,-1.061376615,1.537166832,1.271342408,-8.693426179,4.552785712,7.514484258,4.30118228,3.991807055,..
Switzerland,CHE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Switzerland,CHE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,98.42966649,..,..,..,99.49103112,..,..,98.41230969,..
Switzerland,CHE,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,83.53766,84.35829,99.29619,99.2228,99.22462,99.22777,..,..,..,..,..,99.6231,..,..,..,..,..,..,..,..
Switzerland,CHE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,4.097944942,-2.35390726,-1.462106389,5.088886833,2.01238232,5.480671273,3.388553132,-4.251330981,-7.270792021,-0.612821448,-0.543609932,1.488466891,-5.460899531,8.259673238,..,..,..,..
Switzerland,CHE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,18.67255596,15.44089492,13.80446791,16.81936459,17.30730038,18.97353261,21.24359831,18.01954642,11.53328476,14.05243356,13.59292184,13.32964276,11.88990831,16.18991766,..,..,..,..
Switzerland,CHE,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,1.847710013,1.997830033,1.424299955,1.480469942,1.384850025,1.299399972,0.986739993,..,..,0.141800001,0.229479998,0.145659998,0.168369994,0.216440007,0.282840014,0.03119,..,..
Switzerland,CHE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.371,7.986,5.939,5.464,5.4,5.207,5.182,4.957,4.516,4.343,4.259,2.494,2.334,1.992,1.671,1.471,1.386,1.483,..,..
Switzerland,CHE,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.60359071,40.49937578,39.61727304,39.54077135,39.46560346,39.38947797,39.31192412,39.23487764,39.15905218,39.08307778,38.99911025,38.25988246,38.18240515,38.10503414,38.0271063,37.94969226,37.87129366,37.7938948,..,..
Switzerland,CHE,Agricultural land (sq. km),AG.LND.AGRI.K2,16050.303,16009.14,15658.165,15627.446,15597.256,15566.689,15535.559,15504.631,15474.187,15443.686,15410.273,15116.338,15085.727,15055.158,15024.369,14993.783,14962.808,14932.228,..,..
Switzerland,CHE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,35.99,35.55,40.55,40.01,39.44,39.42,38.42,34.16,36.98,40.47,38.99,35.75,41.54,42.65,42.38,37.63,40.9,45.14,..,..
Switzerland,CHE,"Air transport, passengers carried",IS.AIR.PSGR,8603400,7973600,17268093,16914823,13295500,10118096,9287315,9662619,10647142,12298456,14352757,26732570,28857994,30339654,9009607.2,10988881.27,22773897,27725233.09,..,..
Switzerland,CHE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.611114846,0.602785307,0.693409406,0.659819643,0.672178203,0.662230924,0.096236665,2.610048255,0.542735846,0.533961582,0.521422295,0.426140255,0.432143237,0.40174962,0.40091103,..,..,..,..,..
Switzerland,CHE,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,27454,25637,28080,24529,18616,14405,12374,10729,17155,23728,14776,11200,6547,7109,14904,18884,17010,..
Switzerland,CHE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,..,..,..
Switzerland,CHE,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,1.230946961,0.907507444,0.742070156,0.886250843,0.644092865,0.668886023,0.644681878,0.754607674,0.664684261,0.685294806,0.827147927,..,..
Switzerland,CHE,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,99.77,99.77,99.71,99.71,99.71,99.71,99.71,99.72,99.72,99.73,99.73,99.71,99.71,99.71,0,..,..,..
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.5,12.7,10.9,10,9.9,9.8,9.9,9.8,9.8,9.9,10,10.3,10.3,10,9.9,10.3,9.4,9,..,..
Switzerland,CHE,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,5.169882902,0.015639907,3.198137511,-0.400828468,2.460157337,3.676718658,5.08587426,4.132733655,-0.315032408,2.733408852,-11.03507137,-13.9405192,-14.21421757,-19.70002659,-15.92410624,-22.96117058,-24.78076202,-24.63330004,..
Switzerland,CHE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,5.382722551,..,..,..,..,..,..,..,..,..,..,4.74880947,..,..,..,..,..,..
